CountryName,CountryCode,SeriesName,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Japan,JPN,"Part time employment, female (% of total female employment)",SL.TLF.PART.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,45.63999939,45.52999878,..,46.15999985,48.13000107,49.79999924,49.20000076,..,48.09000015,..,..
Japan,JPN,"Part time employment, male (% of total male employment)",SL.TLF.PART.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.57999992,17.87000084,..,17.45000076,19.5,20.48999977,20.12999916,..,18.56999969,..,..
Japan,JPN,"Part time employment, total (% of total employment)",SL.TLF.PART.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,29.90999985,29.53000069,..,29.62000084,31.73999977,33.09999847,32.68999863,..,31.52000046,..,..
Japan,JPN,"Patent applications, nonresidents",IP.PAT.NRES,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,25290,..,..,24977,26119,25503,26030,25976,26984,27787,27752,26026,24699,23726,21940,35061,37629,52407,44716,46926,35342,57433,56601,54909,54665,59118,61614,62793,60892,53281,54517,55030,55783,56705,60030,59882,58137,58189,59937,..
Japan,JPN,"Patent applications, residents",IP.PAT.RESD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,165730,..,..,227708,256195,274348,290132,310908,308775,317353,332952,335564,337498,331774,319261,333770,339045,349211,357379,357531,384201,382815,365204,358184,368416,367960,347060,333498,330110,295315,290081,287580,287013,271731,265959,258839,260244,260292,253630,..
Japan,JPN,People practicing open defecation (% of population),SH.STA.ODFC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..
Japan,JPN,"People practicing open defecation, rural (% of rural population)",SH.STA.ODFC.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"People practicing open defecation, urban (% of urban population)",SH.STA.ODFC.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.4875,98.4875,98.4875,98.4875,98.4875,98.52770833,98.56791667,98.608125,98.64833333,98.68854167,98.72875,98.76895833,98.80916667,98.849375,98.88958333,98.92979167,98.97,99.01020833,..,..
Japan,JPN,"People using at least basic drinking water services, rural (% of rural population)",SH.H2O.BASW.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"People using at least basic drinking water services, urban (% of urban population)",SH.H2O.BASW.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,People using at least basic sanitation services (% of population),SH.STA.BASS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,100,100,100,99.99493438,99.98722462,99.97951487,99.97180511,99.96409536,99.9563856,99.94867585,99.9409661,99.93325634,99.92554659,99.91783683,99.91012708,99.90241732,99.89470757,..,..
Japan,JPN,"People using at least basic sanitation services, rural (% of rural population)",SH.STA.BASS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"People using at least basic sanitation services, urban (% of urban population)",SH.STA.BASS.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.86467164,97.86467164,97.86467164,97.86467164,97.86467164,97.90995599,97.95524468,98.00053773,98.04583513,98.09113688,98.13644298,98.18175343,98.22706823,98.27238738,98.31771088,98.36303873,98.40837093,98.45370749,..,..
Japan,JPN,"People using safely managed drinking water services, rural (% of rural population)",SH.H2O.SMDW.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"People using safely managed drinking water services, urban (% of urban population)",SH.H2O.SMDW.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,People using safely managed sanitation services (% of population),SH.STA.SMSS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.38289599,97.56252877,97.73588625,97.90297062,98.05883859,98.20582795,98.34651644,98.42985564,98.50834452,98.58200739,98.65086853,98.71495222,98.77428273,98.82888432,98.86399074,98.83292962,98.80081059,98.76035784,..,..
Japan,JPN,"People using safely managed sanitation services, rural (% of rural population)",SH.STA.SMSS.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"People using safely managed sanitation services, urban (% of urban population)",SH.STA.SMSS.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"People with basic handwashing facilities including soap and water, rural (% of rural population)",SH.STA.HYGN.RU.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"People with basic handwashing facilities including soap and water, urban (% of urban population)",SH.STA.HYGN.UR.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Periodicity and timeliness assessment of statistical capacity (scale 0 - 100),IQ.SCI.PRDC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,Permanent cropland (% of land area),AG.LND.CROP.ZS,..,0.954458686,1.090809926,1.227161167,1.363512408,1.434415053,1.480774475,1.529860922,1.573493319,1.608944641,1.63621489,1.679847287,1.710310966,1.723949809,1.737588652,1.713506139,1.678035471,1.648471616,1.626637555,1.615720524,1.602511603,1.58569869,1.567449481,1.551064992,1.535508637,1.505759737,1.475185084,1.442676906,1.40153593,1.335710368,1.302797586,1.272627537,1.236972024,1.204059243,1.160175535,1.119034558,1.075445816,1.042524005,1.015089163,0.995884774,0.976680384,0.957475995,0.943758573,0.930041152,0.919067215,0.910836763,0.899862826,0.888888889,0.877914952,0.864197531,0.85310657,0.842122588,0.831138907,0.822909809,0.811937678,0.798222515,0.787250384,..,..,..
Japan,JPN,"Persistence to grade 5, female (% of cohort)",SE.PRM.PRS5.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.92129,99.97567,99.99277,99.98975,..,..,..
Japan,JPN,"Persistence to grade 5, male (% of cohort)",SE.PRM.PRS5.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.9688,99.95952,99.89065,99.97053,..,..,..
Japan,JPN,"Persistence to grade 5, total (% of cohort)",SE.PRM.PRS5.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.94562,99.9674,99.94038,99.97992,..,..,..
Japan,JPN,"Persistence to last grade of primary, female (% of cohort)",SE.PRM.PRSL.FE.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.92129,99.96989,99.98095,99.98975,..,..,..
Japan,JPN,"Persistence to last grade of primary, male (% of cohort)",SE.PRM.PRSL.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.96551,99.95952,99.89065,99.96432,..,..,..
Japan,JPN,"Persistence to last grade of primary, total (% of cohort)",SE.PRM.PRSL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.94394,99.96458,99.93462,99.97674,..,..,..
Japan,JPN,"Personal remittances, paid (current US$)",BM.TRF.PWKR.CD.DT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,130000000,160000000,200000000,220000000,240000000,330000000,320000000,290000000,..,..,..,..,..,..,1298408203,1371243774,1574901367,1582775146,1820253784,3035564721,3118271084,2913909321,3032998092,2530781278,2345078421,2678810110,1504285472,1212182603,1149537317,3332164589,3639371943,4548088347,3932046367,4365714733,4536170392,4042571071,2872330560,4214761758,4000341421,5066869685,5282863264,6146867970,..
Japan,JPN,"Personal remittances, received (% of GDP)",BX.TRF.PWKR.DT.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.012475538,0.012825418,0.015165703,0.012665259,0.015586688,0.018510063,0.014477325,0.01592862,..,..,..,..,..,..,0.014175636,0.014889358,0.017434214,0.01781415,0.021122035,0.01034744,0.013927956,0.013732356,0.012417012,0.015824115,0.029035287,0.027383601,0.018245693,0.016065437,0.019030559,0.025979922,0.030650046,0.034386868,0.030480129,0.029551578,0.034620271,0.040939713,0.045849168,0.076981324,0.075751597,0.077749287,0.091421275,0.08781406,..
Japan,JPN,"Personal remittances, received (current US$)",BX.TRF.PWKR.CD.DT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90000000,130000000,160000000,140000000,190000000,210000000,180000000,210000000,..,..,..,..,..,..,508114349.4,581996643.1,776544982.9,874147338.9,1150964233,500165527.2,614882056.3,553758614.7,566473894.7,773406710.4,1249546432,1126867033,811141120.6,773574711.1,904981240.7,1176988480,1383930644,1732378923,1594532178,1684468955,2131729225,2539577665,2363853398,3733912542,3325097903,3830448522,4443028775,4365520653,..
Japan,JPN,"Personal transfers, receipts (BoP, current US$)",BX.TRF.PWKR.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,245780769,262096380.3,222526536.5,216448910.6,504680790.4,1036986326,946779979.8,656576221.1,600157384.3,733518680.5,1026136415,1260570061,1555660379,1423446189,1509891876,1941740917,2327442337,2239706136,3552650671,3174016343,3673006450,4287079125,4195908195,..
Japan,JPN,PFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.PFCG.KT.CE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4700,..,..,..,..,..,..,..,..,..,9029.8,..,..,..,..,7623.6,..,..,6496.1,..,6710,..,..,..,..,..,..,..,..,..
Japan,JPN,"Physicians (per 1,000 people)",SH.MED.PHYS.ZS,1,1,1,1,1,1,1,1,1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.1,1.2,1.2,1.2,..,1.3,..,..,..,1.5,..,..,..,..,1.701,..,1.7528,..,1.8286,..,1.9021,..,1.9556,..,2.0057,..,2.0538,..,2.1088,..,2.164,..,2.2302,..,2.247,..,2.274,..,2.3414,..,2.4118,..,..,..
Japan,JPN,"Plant species (higher), threatened",EN.HPT.THRD.NO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50,..
Japan,JPN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.41635955,..,..,..,..,14.31252428,..,..,..,..,14.20962576,..,..,..,..,14.34866645,..,..,..,..,14.14233824,14.14103105,13.12887233,13.36255833,12.58661692,12.68745973,11.62392259,11.70477819,..,..
Japan,JPN,"PM2.5 air pollution, population exposed to levels exceeding WHO guideline value (% of total)",EN.ATM.PM25.MC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,92.52874907,..,..,..,..,92.506271,..,..,..,..,91.74729438,..,..,..,..,92.09008334,..,..,..,..,92.58883122,92.56048747,89.13152401,89.80213203,87.81962942,88.66865042,75.41211147,76.76150823,..,..
Japan,JPN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-1 value (% of total)",EN.ATM.PM25.MC.T1.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,0,0,0,0,0,0,0,..,..
Japan,JPN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-2 value (% of total)",EN.ATM.PM25.MC.T2.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,..,..,..,..,0,0,0,0,0,0,0,0,..,..
Japan,JPN,"PM2.5 pollution, population exposed to levels exceeding WHO Interim Target-3 value (% of total)",EN.ATM.PM25.MC.T3.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38.1061918,..,..,..,..,37.79276837,..,..,..,..,36.21527697,..,..,..,..,37.27645078,..,..,..,..,35.72492652,35.47257283,22.37998099,26.62638582,16.25307963,17.66446099,8.531024433,9.730572215,..,..
Japan,JPN,"PNG, bonds (NFL, current US$)",DT.NFL.PNGB.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"PNG, commercial banks and other creditors (NFL, current US$)",DT.NFL.PNGC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,"Population ages 00-04, female (% of female population)",SP.POP.0004.FE.5Y,8.190922734,8.075815216,8.007850548,7.965222825,7.953686156,7.97833949,8.13150155,8.179921852,8.17439626,8.185163369,8.261925468,8.33273636,8.486669045,8.666036705,8.761862449,8.706017842,8.673080975,8.369316921,7.894215703,7.413073982,7.034424671,6.495683551,6.238862565,6.172528485,6.136337915,6.022317875,6.002782722,5.86268504,5.635283771,5.403701905,5.225211763,5.062972883,4.926443312,4.820589627,4.73222545,4.654265673,4.584000308,4.543548643,4.520257048,4.497748219,4.464599441,4.455381425,4.407328566,4.335546248,4.265658555,4.214817701,4.151225668,4.123785181,4.121314087,4.12300422,4.114694499,4.123269076,4.117917004,4.097218678,4.061472522,4.010419263,3.959898843,3.877545635,3.776684808,..
Japan,JPN,"Population ages 00-04, male (% of male population)",SP.POP.0004.MA.5Y,8.865279566,8.734819691,8.661597326,8.618653287,8.608955693,8.63744631,8.81353976,8.865512585,8.853077542,8.857881801,8.936364554,9.002688685,9.165424216,9.359382854,9.463254409,9.40215663,9.371679845,9.045226636,8.531273324,8.010225631,7.600977884,7.021602972,6.745714964,6.675572059,6.638324681,6.51734076,6.499386838,6.35177623,6.109909041,5.863134833,5.673382567,5.501227036,5.355927601,5.243225159,5.149427355,5.067295411,4.995040224,4.955230188,4.934210563,4.914119438,4.882551533,4.876957778,4.828502105,4.753781275,4.681057846,4.6294472,4.563146979,4.536134531,4.536421012,4.541511158,4.536199241,4.546799309,4.542109001,4.52088111,4.483643492,4.430292942,4.37509206,4.284824855,4.174331942,..
Japan,JPN,Population ages 0-14 (% of total population),SP.POP.0014.TO.ZS,30.26389982,29.40903605,28.47835883,27.52080353,26.63050755,25.86564698,25.33624796,24.8589729,24.47670359,24.22648075,24.11397371,24.03508813,24.11189939,24.27270353,24.39556927,24.4074025,24.48803933,24.35891501,24.0948741,23.8183056,23.58441409,23.13562681,22.82255921,22.54815996,22.17284079,21.64275386,21.16154098,20.52101233,19.78834535,19.08506566,18.47508667,17.92071469,17.43807135,17.01883909,16.62745476,16.24649339,15.89710453,15.58805989,15.30564879,15.03892722,14.78387698,14.57918167,14.36645774,14.15928902,13.97785852,13.8298809,13.68701277,13.58676456,13.51252292,13.43924048,13.35478198,13.30602468,13.2424849,13.165912,13.08147854,12.98938292,12.91436001,12.81439044,12.69684881,..
Japan,JPN,"Population ages 0-14, female",SP.POP.0014.FE.IN,13688228,13648189,13335529,13014835,12722176,12487082,12338840,12216101,12065002,12187188,12264126,12382711,12597083,12785936,13098366,13317052,13459992,13518883,13494358,13452727,13425651,13265761,13173728,13102998,12965716,12732369,12523893,12203055,11816376,11442260,11113528,10812743,10546771,10317843,10114431,9920349,9730530,9563389,9415482,9268400,9126335,9021855,8910849,8800893,8690637,8598839,8515507,8463087,8421074,8374067,8321810,8277190,8225217,8165949,8102183,8035159,7980334,7906038,7817817,..
Japan,JPN,"Population ages 0-14, female (% of female population)",SP.POP.0014.FE.ZS,29.14318129,28.31147811,27.40630945,26.47636063,25.61347488,24.87363629,24.35875039,23.89768113,23.52966095,23.28811426,23.1782281,23.1095656,23.18920993,23.34907121,23.47280588,23.49003131,23.5703635,23.44841569,23.1960275,22.93081948,22.70585302,22.26987208,21.96497875,21.6972133,21.33179136,20.81689991,20.34732853,19.7236456,19.01184075,18.32932492,17.73712208,17.19921464,16.73056461,16.32313983,15.94263617,15.57223655,15.2300846,14.92677767,14.64967011,14.38813941,14.13775365,13.93636615,13.72726072,13.5234394,13.34421534,13.19680958,13.05551305,12.95525248,12.87995568,12.80532704,12.71932045,12.67130291,12.60908563,12.53392096,12.45044394,12.35860425,12.28661126,12.19055803,12.07732724,..
Japan,JPN,"Population ages 0-14, male",SP.POP.0014.MA.IN,14306054,14273648,13955825,13628532,13329317,13089648,12944086,12822993,12671358,12807761,12897599,13021735,13248059,13447800,13776286,14004593,14155356,14216873,14190183,14145580,14116701,13952963,13859509,13787815,13645736,13402121,13185671,12851230,12446688,12054492,11710037,11394786,11116385,10876771,10663432,10459088,10261233,10086488,9930868,9775537,9625977,9515389,9398422,9283012,9167575,9072012,8983847,8928017,8883347,8834377,8781659,8732166,8675816,8613124,8547248,8479674,8420062,8340585,8247185,..
Japan,JPN,"Population ages 0-14, male (% of male population)",SP.POP.0014.MA.ZS,31.41999562,30.54118739,29.58410555,28.59798541,27.67936918,26.88865894,26.3437328,25.84934551,25.45201603,25.19240109,25.07663708,24.98683881,25.0601884,25.22137246,25.34283066,25.34875958,25.42935223,25.29274907,25.01676059,24.72855608,24.48545754,24.02377725,23.70243047,23.42127509,23.03590488,22.49040895,21.99758514,21.34017645,20.58655349,19.86239311,19.23458434,18.66365614,18.16697921,17.73596177,17.33374176,16.94228159,16.58600578,16.27159253,15.98425952,15.71274717,15.45347088,15.24585953,15.02990598,14.81981321,14.63665042,14.48866836,14.3446328,14.2448336,14.17213897,14.10075088,14.01847607,13.96908037,13.90432176,13.82652485,13.7414355,13.64953357,13.57132418,13.46732364,13.34544529,..
Japan,JPN,"Population ages 0-14, total",SP.POP.0014.TO,27994280,27921821,27291381,26643440,26051560,25576728,25283042,25039200,24736401,24994945,25161726,25404367,25845063,26233695,26874647,27321646,27615407,27735791,27684528,27598271,27542350,27218602,27033093,26890710,26611400,26134491,25709579,25054309,24263084,23496769,22823568,22207529,21663142,21194581,20777834,20379439,19991722,19649841,19346340,19043944,18752313,18537284,18309332,18083961,17858252,17670854,17499393,17391195,17304542,17208544,17103469,17009491,16901251,16779297,16649583,16514831,16400528,16246827,16065209,..
Japan,JPN,"Population ages 05-09, female (% of female population)",SP.POP.0509.FE.5Y,9.685488463,9.174561915,8.719117925,8.336430545,8.020627752,7.75176415,7.551553014,7.456082766,7.452936073,7.501956985,7.546532802,7.574237418,7.599761867,7.623438731,7.658477056,7.720527953,7.811974511,7.950874208,8.116288845,8.253163475,8.291855257,8.226336714,7.996036097,7.618189239,7.175617218,6.787477881,6.486575355,6.261529511,6.113681265,6.006520075,5.880276399,5.729758695,5.577847557,5.424456343,5.274467039,5.135295299,5.011913344,4.894029229,4.783516936,4.683491666,4.59771275,4.530234206,4.485349189,4.460544258,4.44534707,4.424197121,4.396950658,4.356861776,4.303960487,4.246325127,4.197330078,4.168200263,4.149509708,4.141441472,4.13887916,4.132938694,4.126706687,4.119544667,4.109365066,..
Japan,JPN,"Population ages 05-09, male (% of male population)",SP.POP.0509.MA.5Y,10.46738005,9.924012121,9.435060903,9.018724507,8.670639633,8.372796336,8.155636236,8.057260485,8.062397093,8.124048397,8.176893287,8.202152911,8.22119729,8.235245848,8.261222641,8.318973082,8.412452727,8.56209493,8.744341241,8.897078701,8.942165514,8.877063661,8.632257235,8.226831536,7.751344811,7.335126717,7.014542611,6.776073708,6.621158458,6.509921406,6.377429467,6.21817676,6.057412984,5.894955215,5.735994261,5.588380888,5.459077221,5.335264893,5.21927809,5.114624458,5.025458697,4.955683017,4.910796783,4.888083454,4.876013752,4.857475607,4.831327634,4.790802216,4.736056788,4.676238285,4.626375691,4.595511571,4.576171279,4.568863336,4.56821361,4.564650751,4.55815603,4.550989103,4.540908249,..
Japan,JPN,"Population ages 10-14, female (% of female population)",SP.POP.1014.FE.5Y,11.26677009,11.06110098,10.67934097,10.17470726,9.639160975,9.143532649,8.675695825,8.261676511,7.90232862,7.600993909,7.369769827,7.202591824,7.102779022,7.059595775,7.052466378,7.063485513,7.085308012,7.128224557,7.185522948,7.26458202,7.379573097,7.547851809,7.73008009,7.906495573,8.019836232,8.007104154,7.857970457,7.599431045,7.262875714,6.919102935,6.631633921,6.406483063,6.226273735,6.078093862,5.93594368,5.782675582,5.634170949,5.489199801,5.345896123,5.206899521,5.075441456,4.950750524,4.83458297,4.727348896,4.633209714,4.557794757,4.50733672,4.474605524,4.454681102,4.435997697,4.40729587,4.379833571,4.341658915,4.295260813,4.25009226,4.21524629,4.200005727,4.193467733,4.191277364,..
Japan,JPN,"Population ages 10-14, male (% of male population)",SP.POP.1014.MA.5Y,12.08733601,11.88235558,11.48744732,10.96060762,10.39977385,9.878416295,9.374556802,8.926572439,8.536541394,8.210470897,7.963379241,7.781997214,7.673566893,7.626743756,7.618353609,7.627629872,7.645219659,7.6854275,7.741146026,7.821251747,7.942314145,8.125110615,8.324458274,8.518871496,8.646235384,8.637941478,8.483655691,8.212326516,7.855485987,7.489336868,7.183772304,6.944252348,6.753638621,6.597781397,6.448320144,6.286605294,6.131888332,5.981097449,5.830770863,5.684003276,5.545460654,5.413218732,5.290607095,5.177948477,5.07957882,5.001745551,4.950158187,4.917896854,4.899661168,4.883001436,4.855901141,4.826769493,4.786041481,4.736780402,4.689578401,4.654589874,4.638076095,4.631509677,4.630205098,..
Japan,JPN,"Population ages 15-19, female (% of female population)",SP.POP.1519.FE.5Y,9.707141157,9.93449525,10.22949031,10.5161511,10.67938904,10.65343469,10.43716093,10.0568413,9.565594216,9.052156958,8.578910292,8.152756639,7.753753617,7.400163761,7.109936127,6.892044418,6.739920416,6.678453506,6.683263876,6.715747346,6.752277692,6.814510975,6.861256124,6.911247974,6.99627359,7.128625626,7.27163673,7.469038165,7.671103411,7.796047293,7.79443145,7.689984808,7.455154144,7.13858841,6.822074181,6.556667294,6.310687994,6.118490121,5.973477618,5.846681304,5.714132643,5.576639854,5.436542533,5.295838201,5.15927959,5.030318444,4.913785464,4.801068299,4.697003778,4.608673774,4.539476249,4.498930229,4.479964784,4.473920412,4.466426767,4.447716471,4.42248148,4.387377596,4.34804249,..
